navigation_id,user_id,navigation_session,category_name,position,order_id,typeOfStudy,date_added
1277,108,a6774f1a-8a74-4289-bbe6-3fed1a471141,World,9,1,NULL,"2014-09-18 03:49:50"
1278,108,a6774f1a-8a74-4289-bbe6-3fed1a471141,UK,2,1,NULL,"2014-09-18 03:50:44"
1279,108,a6774f1a-8a74-4289-bbe6-3fed1a471141,UK,4,1,NULL,"2014-09-18 03:51:16"
1280,108,a6774f1a-8a74-4289-bbe6-3fed1a471141,UK,5,1,NULL,"2014-09-18 03:52:11"
1281,108,a6774f1a-8a74-4289-bbe6-3fed1a471141,UK,6,1,NULL,"2014-09-18 03:53:20"
1282,108,a6774f1a-8a74-4289-bbe6-3fed1a471141,UK,8,1,NULL,"2014-09-18 03:54:04"
1283,6,9415b037-f253-4af9-9c59-eaecc771a1a4,"Top Stories",9,1,NULL,"2014-09-18 05:34:06"
1284,6,9415b037-f253-4af9-9c59-eaecc771a1a4,World,9,1,NULL,"2014-09-18 05:35:07"
1285,6,9415b037-f253-4af9-9c59-eaecc771a1a4,Technology,4,1,NULL,"2014-09-18 05:37:39"
1286,6,9415b037-f253-4af9-9c59-eaecc771a1a4,Technology,7,1,NULL,"2014-09-18 05:38:05"
1287,6,9415b037-f253-4af9-9c59-eaecc771a1a4,Technology,1,1,NULL,"2014-09-18 05:38:56"
1288,29,7aad8070-e279-4eba-a177-2e560ec5deaf,"Top Stories",1,1,NULL,"2014-09-18 06:45:35"
1289,29,7aad8070-e279-4eba-a177-2e560ec5deaf,"Top Stories",4,1,NULL,"2014-09-18 06:46:40"
1290,29,7aad8070-e279-4eba-a177-2e560ec5deaf,"Top Stories",9,1,NULL,"2014-09-18 06:48:25"
1291,29,7aad8070-e279-4eba-a177-2e560ec5deaf,Sports,5,1,NULL,"2014-09-18 06:49:52"
1292,29,7aad8070-e279-4eba-a177-2e560ec5deaf,Politics,3,1,NULL,"2014-09-18 06:50:15"
1293,4,b9cde635-1216-4bbc-ab25-72c307868ca3,Technology,2,1,NULL,"2014-09-18 07:36:12"
1294,4,b9cde635-1216-4bbc-ab25-72c307868ca3,Technology,3,1,NULL,"2014-09-18 08:01:32"
1295,4,a433cb46-6c3c-4fd6-b7d2-01abe181c98c,Sports,3,1,NULL,"2014-09-18 08:11:20"
1296,8,cfd128ae-1986-40ae-8354-b15fb9e15521,"Top Stories",1,1,NULL,"2014-09-18 11:14:59"
1297,8,cfd128ae-1986-40ae-8354-b15fb9e15521,Technology,1,1,NULL,"2014-09-18 11:16:43"
1298,108,834cf615-5f8d-45cc-8427-f816f14c5eac,World,1,1,NULL,"2014-09-18 16:29:12"
1299,43,5a38b127-de97-4086-9237-ca242074ed42,"Entertainment & Arts",5,1,NULL,"2014-09-18 17:49:09"
1300,41,1185a29f-88c1-4d5d-9300-b858b882bb97,World,2,1,NULL,"2014-09-18 19:52:32"
1301,41,1185a29f-88c1-4d5d-9300-b858b882bb97,UK,6,1,NULL,"2014-09-18 19:55:05"
1302,41,1185a29f-88c1-4d5d-9300-b858b882bb97,Business,5,1,NULL,"2014-09-18 19:56:18"
1303,41,1185a29f-88c1-4d5d-9300-b858b882bb97,Politics,2,1,NULL,"2014-09-18 19:57:56"
1304,41,1185a29f-88c1-4d5d-9300-b858b882bb97,Health,9,1,NULL,"2014-09-18 20:00:35"
1305,3,ffad6a83-5a47-4a89-b65f-e38657974157,World,1,1,NULL,"2014-09-18 20:07:10"
1306,3,ffad6a83-5a47-4a89-b65f-e38657974157,Technology,1,1,NULL,"2014-09-18 20:08:43"
1307,3,ffad6a83-5a47-4a89-b65f-e38657974157,Technology,4,1,NULL,"2014-09-18 20:10:30"
1308,3,ffad6a83-5a47-4a89-b65f-e38657974157,Technology,4,1,NULL,"2014-09-18 20:14:04"
1309,3,294c6aea-5e5b-443a-b28e-5dd6328003c0,Technology,4,1,NULL,"2014-09-18 20:15:56"
1310,3,294c6aea-5e5b-443a-b28e-5dd6328003c0,"Science & Environment",1,1,NULL,"2014-09-18 20:17:30"
1311,8,4588abec-8b76-4f3d-a18d-cd541d450b18,"Top Stories",1,1,NULL,"2014-09-19 10:01:25"
1314,8,4588abec-8b76-4f3d-a18d-cd541d450b18,Politics,2,1,NULL,"2014-09-19 10:23:45"
1315,28,71d1cf93-4dcc-437d-92c2-141c99b50027,"Top Stories",9,1,NULL,"2014-09-19 11:08:12"
1316,105,5dda87dd-e6e1-4cdd-b4c7-73e65351666b,"Top Stories",1,1,NULL,"2014-09-19 11:31:46"
1317,105,5dda87dd-e6e1-4cdd-b4c7-73e65351666b,"Top Stories",2,1,NULL,"2014-09-19 11:31:59"
1318,105,5dda87dd-e6e1-4cdd-b4c7-73e65351666b,World,1,1,NULL,"2014-09-19 11:32:05"
1319,105,5dda87dd-e6e1-4cdd-b4c7-73e65351666b,World,1,1,NULL,"2014-09-19 11:32:08"
1320,105,5dda87dd-e6e1-4cdd-b4c7-73e65351666b,"Top Stories",1,1,NULL,"2014-09-19 11:32:13"
1321,105,5dda87dd-e6e1-4cdd-b4c7-73e65351666b,"Top Stories",1,1,NULL,"2014-09-19 11:32:37"
1322,40,233c6c9d-1044-4e79-9021-9f39ed265d51,"Science & Environment",1,1,NULL,"2014-09-19 11:38:42"
1323,41,497ac416-8fc2-444d-a07f-a6a1cf509e12,World,9,1,NULL,"2014-09-19 11:40:19"
1324,41,497ac416-8fc2-444d-a07f-a6a1cf509e12,Politics,5,1,NULL,"2014-09-19 11:41:40"
1325,41,497ac416-8fc2-444d-a07f-a6a1cf509e12,Health,2,1,NULL,"2014-09-19 11:42:41"
1326,41,497ac416-8fc2-444d-a07f-a6a1cf509e12,"Science & Environment",2,1,NULL,"2014-09-19 11:44:05"
1327,41,497ac416-8fc2-444d-a07f-a6a1cf509e12,"Science & Environment",8,1,NULL,"2014-09-19 11:45:28"
1328,41,497ac416-8fc2-444d-a07f-a6a1cf509e12,Technology,3,1,NULL,"2014-09-19 11:47:03"
1329,4,2863ab80-ff2a-45e7-8fc1-67583a44f9db,Technology,1,1,NULL,"2014-09-19 12:06:39"
1330,4,de2af724-6430-42df-80b7-06efd316d416,"Top Stories",1,1,NULL,"2014-09-19 12:18:47"
1331,4,de2af724-6430-42df-80b7-06efd316d416,World,2,1,NULL,"2014-09-19 12:21:46"
1332,4,de2af724-6430-42df-80b7-06efd316d416,Sports,8,1,NULL,"2014-09-19 12:23:19"
1333,29,a80007bd-173b-4366-a9d4-431add118437,"Top Stories",1,1,NULL,"2014-09-19 12:56:43"
1334,8,89b96d1e-2b99-44b3-a033-229de3190aed,Business,1,1,NULL,"2014-09-19 13:07:26"
1336,7,91589690-1cae-4f97-b15b-01bf668cfdfc,"Science & Environment",4,1,NULL,"2014-09-19 16:26:22"
1337,7,91589690-1cae-4f97-b15b-01bf668cfdfc,Technology,1,1,NULL,"2014-09-19 16:27:32"
1338,108,5fb32553-4914-493f-b088-575a5fdb031c,"Top Stories",1,1,NULL,"2014-09-19 17:34:31"
1339,108,5fb32553-4914-493f-b088-575a5fdb031c,"Top Stories",3,1,NULL,"2014-09-19 17:35:15"
1340,108,5fb32553-4914-493f-b088-575a5fdb031c,World,2,1,NULL,"2014-09-19 17:36:17"
1341,108,5fb32553-4914-493f-b088-575a5fdb031c,World,3,1,NULL,"2014-09-19 17:36:59"
1342,108,5fb32553-4914-493f-b088-575a5fdb031c,UK,4,1,NULL,"2014-09-19 17:37:34"
1343,108,5fb32553-4914-493f-b088-575a5fdb031c,UK,9,1,NULL,"2014-09-19 17:39:18"
1344,108,5fb32553-4914-493f-b088-575a5fdb031c,Business,4,1,NULL,"2014-09-19 17:39:47"
1345,108,5fb32553-4914-493f-b088-575a5fdb031c,Health,2,1,NULL,"2014-09-19 17:40:46"
1346,41,a3dff121-2c00-4a10-a317-98c4c5594e3d,"Top Stories",2,1,NULL,"2014-09-19 21:55:09"
1347,41,a3dff121-2c00-4a10-a317-98c4c5594e3d,"Top Stories",3,1,NULL,"2014-09-19 21:56:08"
1348,41,a3dff121-2c00-4a10-a317-98c4c5594e3d,"Entertainment & Arts",2,1,NULL,"2014-09-19 21:57:45"
1349,6,63afd43e-4022-4755-840d-fd11aef8a02a,"Top Stories",2,1,NULL,"2014-09-20 05:50:01"
1350,5,52ecc233-65a9-457b-b55e-935094e0854a,Health,2,1,NULL,"2014-09-20 06:55:33"
1351,5,09f1dfa6-016e-4be3-a724-d5dc70219f85,Health,2,1,NULL,"2014-09-20 06:56:52"
1352,5,b7e27960-b622-475a-ab34-26e7661eab96,Health,3,1,NULL,"2014-09-20 07:04:19"
1353,5,b7e27960-b622-475a-ab34-26e7661eab96,"Education & Family",4,1,NULL,"2014-09-20 07:07:39"
1354,5,e3e89e7e-46f2-489f-b7f5-61b47f6bb8c9,"Education & Family",2,1,NULL,"2014-09-20 07:20:36"
1355,8,2acb032e-b25a-4205-adde-8ad6370968a8,Politics,1,1,NULL,"2014-09-20 08:35:19"
1356,6,566f3335-ad6e-48c2-93a7-56081912dc24,Business,1,1,NULL,"2014-09-20 08:51:15"
1357,8,c58ef1fa-19fa-4ecc-a7c1-d0ef03c5d9fb,Technology,2,1,NULL,"2014-09-20 08:53:22"
1363,6,9ae56e71-4cd4-4f58-aab6-baa569f73cef,"Top Stories",3,1,NULL,"2014-09-20 09:37:17"
1365,6,dfd04068-84ac-4c66-9612-a93ede5d2f0b,"Top Stories",2,1,NULL,"2014-09-20 09:38:04"
1367,6,dfd04068-84ac-4c66-9612-a93ede5d2f0b,"Top Stories",3,1,NULL,"2014-09-20 09:38:09"
1368,6,dfd04068-84ac-4c66-9612-a93ede5d2f0b,UK,2,1,NULL,"2014-09-20 09:38:14"
1369,6,dfd04068-84ac-4c66-9612-a93ede5d2f0b,Sports,2,1,NULL,"2014-09-20 09:38:23"
1370,6,dfd04068-84ac-4c66-9612-a93ede5d2f0b,Business,4,1,NULL,"2014-09-20 09:38:31"
1371,6,dfd04068-84ac-4c66-9612-a93ede5d2f0b,Business,5,1,NULL,"2014-09-20 09:38:38"
1372,105,d2e304fb-8bc6-4501-85a3-ee8df94423df,"Top Stories",1,1,NULL,"2014-09-20 10:33:08"
1373,105,edbee03e-7b0f-4760-bf62-b387ad2e2e36,"Top Stories",2,1,NULL,"2014-09-20 10:33:41"
1374,108,ba1858cb-45b9-447d-900d-c6b5ce8d31c9,UK,2,1,NULL,"2014-09-20 11:42:24"
1375,108,ba1858cb-45b9-447d-900d-c6b5ce8d31c9,UK,3,1,NULL,"2014-09-20 11:44:15"
1376,108,aa01b8ae-9e65-45b4-87b7-6129c3f9b131,Politics,8,1,NULL,"2014-09-20 11:46:07"
1377,108,aa01b8ae-9e65-45b4-87b7-6129c3f9b131,"Education & Family",1,1,NULL,"2014-09-20 11:46:57"
1378,108,aa01b8ae-9e65-45b4-87b7-6129c3f9b131,Technology,1,1,NULL,"2014-09-20 11:47:45"
1379,108,aa01b8ae-9e65-45b4-87b7-6129c3f9b131,"Entertainment & Arts",3,1,NULL,"2014-09-20 11:48:17"
1380,108,f0a231a8-d595-4073-ae06-52897a86bfc1,"Entertainment & Arts",7,1,NULL,"2014-09-20 11:51:54"
1381,7,0db6e824-b945-4bc1-a02f-f86387c8f9eb,Technology,2,1,NULL,"2014-09-20 16:04:14"
1382,28,64121d55-e725-4f1c-9f32-dd3d9e926372,"Top Stories",4,1,NULL,"2014-09-21 06:25:21"
1383,28,69a14bdf-6e7b-4c46-a322-756455f44adf,Health,2,1,NULL,"2014-09-21 06:27:44"
1384,28,69a14bdf-6e7b-4c46-a322-756455f44adf,Health,9,1,NULL,"2014-09-21 06:33:44"
1385,28,69a14bdf-6e7b-4c46-a322-756455f44adf,"Education & Family",5,1,NULL,"2014-09-21 06:34:51"
1386,7,50597e8e-47db-49ce-bb89-da52e828a5bb,Technology,4,1,NULL,"2014-09-21 06:54:12"
1387,41,d2b39798-66de-48de-816e-7b9edd7268df,World,2,1,NULL,"2014-09-21 08:28:44"
1388,41,341f95a3-2fc9-4eca-b41c-3ffa647cba18,World,4,1,NULL,"2014-09-21 08:36:45"
1389,41,341f95a3-2fc9-4eca-b41c-3ffa647cba18,World,9,1,NULL,"2014-09-21 08:37:51"
1390,41,341f95a3-2fc9-4eca-b41c-3ffa647cba18,"Entertainment & Arts",2,1,NULL,"2014-09-21 08:38:58"
1391,41,341f95a3-2fc9-4eca-b41c-3ffa647cba18,"Entertainment & Arts",4,1,NULL,"2014-09-21 08:39:14"
1392,5,fd73c311-66b5-48c4-a738-bf1ccbc285bd,Technology,7,1,NULL,"2014-09-21 10:05:09"
1393,5,fd73c311-66b5-48c4-a738-bf1ccbc285bd,Health,8,1,NULL,"2014-09-21 10:08:43"
1394,5,fd73c311-66b5-48c4-a738-bf1ccbc285bd,Health,8,1,NULL,"2014-09-21 10:16:52"
1395,108,14c8a3f6-8c06-4f9c-8397-e01fa56e2d2c,Politics,3,1,NULL,"2014-09-21 12:00:00"
1396,108,14c8a3f6-8c06-4f9c-8397-e01fa56e2d2c,Politics,5,1,NULL,"2014-09-21 12:00:33"
1397,108,14c8a3f6-8c06-4f9c-8397-e01fa56e2d2c,Politics,7,1,NULL,"2014-09-21 12:01:01"
1398,108,14c8a3f6-8c06-4f9c-8397-e01fa56e2d2c,Business,1,1,NULL,"2014-09-21 12:01:50"
1399,105,5b1356a5-41ba-411d-9479-6450095878d6,"Top Stories",1,1,NULL,"2014-09-21 13:10:30"
1400,4,e240e8a5-4034-4669-beaf-0044a7152fa0,"Top Stories",3,1,NULL,"2014-09-21 16:53:14"
1401,4,e240e8a5-4034-4669-beaf-0044a7152fa0,World,3,1,NULL,"2014-09-21 16:55:31"
1402,4,e240e8a5-4034-4669-beaf-0044a7152fa0,Health,2,1,NULL,"2014-09-21 16:57:07"
1403,4,e240e8a5-4034-4669-beaf-0044a7152fa0,"Entertainment & Arts",6,1,NULL,"2014-09-21 16:59:13"
1404,4,e240e8a5-4034-4669-beaf-0044a7152fa0,Technology,2,1,NULL,"2014-09-21 17:01:21"
1405,3,733d580a-5c1d-439f-8a43-a0a9646cef07,Technology,1,1,NULL,"2014-09-21 17:52:19"
1406,3,733d580a-5c1d-439f-8a43-a0a9646cef07,"Entertainment & Arts",7,1,NULL,"2014-09-21 17:54:17"
1407,3,733d580a-5c1d-439f-8a43-a0a9646cef07,Health,4,1,NULL,"2014-09-21 17:55:42"
1408,3,733d580a-5c1d-439f-8a43-a0a9646cef07,Health,7,1,NULL,"2014-09-21 17:57:31"
1409,9,672d6db0-a83d-4f72-a91e-ecabc3df0216,UK,4,1,NULL,"2014-09-21 23:03:05"
1410,9,672d6db0-a83d-4f72-a91e-ecabc3df0216,UK,7,1,NULL,"2014-09-21 23:04:59"
1411,9,672d6db0-a83d-4f72-a91e-ecabc3df0216,Sports,1,1,NULL,"2014-09-21 23:07:19"
1412,9,672d6db0-a83d-4f72-a91e-ecabc3df0216,Sports,2,1,NULL,"2014-09-21 23:10:57"
1413,9,672d6db0-a83d-4f72-a91e-ecabc3df0216,Technology,2,1,NULL,"2014-09-21 23:13:00"
1414,9,672d6db0-a83d-4f72-a91e-ecabc3df0216,Technology,4,1,NULL,"2014-09-21 23:18:44"
1415,6,2a8151e2-735d-450f-a1d0-8b1af7d3d194,"Top Stories",2,1,NULL,"2014-09-22 05:40:13"
1416,6,2a8151e2-735d-450f-a1d0-8b1af7d3d194,"Top Stories",7,1,NULL,"2014-09-22 05:41:54"
1417,6,2a8151e2-735d-450f-a1d0-8b1af7d3d194,Business,3,1,NULL,"2014-09-22 05:43:00"
1418,6,2a8151e2-735d-450f-a1d0-8b1af7d3d194,Business,9,1,NULL,"2014-09-22 05:44:19"
1419,42,a9c99f93-fb2f-4d24-a720-84e7ea06c9a0,"Top Stories",2,1,NULL,"2014-09-22 07:32:42"
1420,42,a9c99f93-fb2f-4d24-a720-84e7ea06c9a0,"Top Stories",3,1,NULL,"2014-09-22 07:34:40"
1421,42,a9c99f93-fb2f-4d24-a720-84e7ea06c9a0,"Top Stories",3,1,NULL,"2014-09-22 07:35:46"
1422,42,a9c99f93-fb2f-4d24-a720-84e7ea06c9a0,"Top Stories",4,1,NULL,"2014-09-22 07:36:27"
1423,42,a9c99f93-fb2f-4d24-a720-84e7ea06c9a0,UK,3,1,NULL,"2014-09-22 07:36:31"
1424,42,a9c99f93-fb2f-4d24-a720-84e7ea06c9a0,"Top Stories",3,1,NULL,"2014-09-22 07:37:24"
1425,40,a3cc99c6-a1c8-48b0-8d4f-d58e01214e51,Technology,1,1,NULL,"2014-09-22 07:48:22"
1426,42,c21109ad-5901-48e7-9ebf-6139436f439f,"Top Stories",4,1,NULL,"2014-09-22 08:00:07"
1427,43,01668a8e-edef-4d5f-a361-9761f31ac69f,Sports,1,1,NULL,"2014-09-22 08:09:58"
1428,43,01668a8e-edef-4d5f-a361-9761f31ac69f,"Entertainment & Arts",5,1,NULL,"2014-09-22 08:11:37"
1429,43,01668a8e-edef-4d5f-a361-9761f31ac69f,"Science & Environment",9,1,NULL,"2014-09-22 08:12:53"
1430,42,34f17d6f-1f37-4100-ab45-8a08407186c9,"Top Stories",7,1,NULL,"2014-09-22 09:34:53"
1431,108,e297a938-48a4-4420-9069-36bad0a48784,World,3,1,NULL,"2014-09-22 12:26:16"
1432,108,e297a938-48a4-4420-9069-36bad0a48784,World,4,1,NULL,"2014-09-22 12:26:55"
1433,108,e297a938-48a4-4420-9069-36bad0a48784,World,5,1,NULL,"2014-09-22 12:27:35"
1434,108,e297a938-48a4-4420-9069-36bad0a48784,World,6,1,NULL,"2014-09-22 12:27:38"
1435,108,e297a938-48a4-4420-9069-36bad0a48784,UK,4,1,NULL,"2014-09-22 12:28:35"
1436,108,e297a938-48a4-4420-9069-36bad0a48784,Sports,2,1,NULL,"2014-09-22 12:30:34"
1437,108,e297a938-48a4-4420-9069-36bad0a48784,Politics,6,1,NULL,"2014-09-22 12:31:20"
1438,108,e297a938-48a4-4420-9069-36bad0a48784,"Science & Environment",1,1,NULL,"2014-09-22 12:32:13"
1439,41,6b29a4f0-3159-4c0b-be2a-b0981fabd46b,World,2,1,NULL,"2014-09-22 12:45:06"
1440,41,6b29a4f0-3159-4c0b-be2a-b0981fabd46b,Business,3,1,NULL,"2014-09-22 12:46:16"
1441,41,3cdc6b8f-4fcd-4cf2-82da-f56482f53672,"Entertainment & Arts",7,1,NULL,"2014-09-22 12:51:37"
1442,41,3cdc6b8f-4fcd-4cf2-82da-f56482f53672,"Entertainment & Arts",9,1,NULL,"2014-09-22 12:52:30"
1443,41,3cdc6b8f-4fcd-4cf2-82da-f56482f53672,"Education & Family",1,1,NULL,"2014-09-22 12:53:29"
1444,42,93c3b901-a016-44b7-aa90-92845f463301,World,3,1,NULL,"2014-09-22 14:07:57"
1445,108,a6b4c92f-d3ca-4c4e-b8bc-cc4374ad24fb,Business,4,1,NULL,"2014-09-22 20:02:02"
1446,108,a6b4c92f-d3ca-4c4e-b8bc-cc4374ad24fb,"Education & Family",1,1,NULL,"2014-09-22 20:03:41"
1447,4,20922661-6cd9-433f-a3c6-5e5748647fde,World,1,1,NULL,"2014-09-23 07:05:21"
1448,4,f5943ffb-aafd-4096-8b59-874e9823c530,World,1,1,NULL,"2014-09-23 07:05:36"
1449,4,f5943ffb-aafd-4096-8b59-874e9823c530,UK,7,1,NULL,"2014-09-23 07:07:28"
1450,105,b8902a18-1f23-4b03-a2c9-d546816d68f1,"Top Stories",4,1,NULL,"2014-09-23 07:52:05"
1451,6,5cff14aa-5a70-458c-a90a-25ba400661b8,"Top Stories",1,1,NULL,"2014-09-23 07:54:08"
1452,6,5cff14aa-5a70-458c-a90a-25ba400661b8,"Top Stories",1,1,NULL,"2014-09-23 07:54:57"
1453,6,5cff14aa-5a70-458c-a90a-25ba400661b8,"Top Stories",2,1,NULL,"2014-09-23 07:55:48"
1454,6,5cff14aa-5a70-458c-a90a-25ba400661b8,"Top Stories",3,1,NULL,"2014-09-23 07:56:00"
1455,6,5cff14aa-5a70-458c-a90a-25ba400661b8,"Top Stories",5,1,NULL,"2014-09-23 07:56:18"
1456,6,5cff14aa-5a70-458c-a90a-25ba400661b8,UK,9,1,NULL,"2014-09-23 07:58:24"
1457,6,5cff14aa-5a70-458c-a90a-25ba400661b8,Business,4,1,NULL,"2014-09-23 07:58:47"
1458,6,5cff14aa-5a70-458c-a90a-25ba400661b8,Sports,1,1,NULL,"2014-09-23 07:59:23"
1459,6,5cff14aa-5a70-458c-a90a-25ba400661b8,"Entertainment & Arts",1,1,NULL,"2014-09-23 08:00:17"
1460,42,e36197ca-02f8-403a-9bed-c421b84b7ac5,"Top Stories",1,1,NULL,"2014-09-23 08:29:39"
1461,42,e36197ca-02f8-403a-9bed-c421b84b7ac5,"Top Stories",6,1,NULL,"2014-09-23 08:34:42"
1462,42,e36197ca-02f8-403a-9bed-c421b84b7ac5,World,4,1,NULL,"2014-09-23 08:37:41"
1463,42,6a931f86-d38e-4633-942f-400041063e80,UK,7,1,NULL,"2014-09-23 10:37:40"
1464,42,6a931f86-d38e-4633-942f-400041063e80,Business,7,1,NULL,"2014-09-23 10:41:23"
1465,42,6a931f86-d38e-4633-942f-400041063e80,Politics,4,1,NULL,"2014-09-23 10:43:14"
1466,8,70e293fe-c23f-497c-afd2-9093ac40906e,"Top Stories",2,1,NULL,"2014-09-23 11:13:53"
1467,8,70e293fe-c23f-497c-afd2-9093ac40906e,"Science & Environment",8,1,NULL,"2014-09-23 11:14:46"
1468,41,4c1c5ddb-b9dd-4e8a-9aec-e8027a63cc30,"Top Stories",4,1,NULL,"2014-09-23 14:50:55"
1469,41,4c1c5ddb-b9dd-4e8a-9aec-e8027a63cc30,"Top Stories",6,1,NULL,"2014-09-23 14:52:47"
1470,41,4c1c5ddb-b9dd-4e8a-9aec-e8027a63cc30,World,5,1,NULL,"2014-09-23 14:53:54"
1471,8,5f599856-1157-405e-9965-1edda244ac41,Technology,3,1,NULL,"2014-09-23 20:11:44"
1472,8,5f599856-1157-405e-9965-1edda244ac41,Technology,6,1,NULL,"2014-09-23 20:12:41"
1473,9,8da3d41b-89cc-4823-9765-c09d9d5009d7,"Top Stories",2,1,NULL,"2014-09-23 22:15:23"
1474,9,8da3d41b-89cc-4823-9765-c09d9d5009d7,World,7,1,NULL,"2014-09-23 22:18:01"
1475,9,8da3d41b-89cc-4823-9765-c09d9d5009d7,Sports,1,1,NULL,"2014-09-23 22:19:55"
1476,9,8da3d41b-89cc-4823-9765-c09d9d5009d7,Sports,3,1,NULL,"2014-09-23 22:21:39"
1477,9,8da3d41b-89cc-4823-9765-c09d9d5009d7,Technology,2,1,NULL,"2014-09-23 22:22:58"
1478,9,8da3d41b-89cc-4823-9765-c09d9d5009d7,Technology,6,1,NULL,"2014-09-23 22:24:07"
1479,9,8da3d41b-89cc-4823-9765-c09d9d5009d7,"Entertainment & Arts",8,1,NULL,"2014-09-23 22:25:56"
1480,9,8da3d41b-89cc-4823-9765-c09d9d5009d7,"Entertainment & Arts",9,1,NULL,"2014-09-23 22:27:57"
1481,42,792ca835-9e55-4e5b-9f2d-683e4bf4baa8,"Top Stories",1,1,NULL,"2014-09-23 22:32:15"
1482,42,792ca835-9e55-4e5b-9f2d-683e4bf4baa8,"Top Stories",7,1,NULL,"2014-09-23 22:38:21"
1483,40,0885b151-e0ce-475c-b442-d173c9301909,"Science & Environment",4,1,NULL,"2014-09-23 22:48:29"
1484,105,db8edd1a-faa6-4412-a1eb-1797a64d60e7,"Top Stories",8,1,NULL,"2014-09-24 08:17:57"
1490,7,1de8505d-6b1a-4e73-9266-57bbab6893f4,"Education & Family",2,1,NULL,"2014-09-24 16:51:11"
1491,7,1de8505d-6b1a-4e73-9266-57bbab6893f4,Technology,1,1,NULL,"2014-09-24 16:52:18"
1492,7,1de8505d-6b1a-4e73-9266-57bbab6893f4,Technology,3,1,NULL,"2014-09-24 16:52:49"
1493,108,851a7956-59e3-4167-8112-bf8d7b36c2e0,World,1,1,NULL,"2014-09-24 17:36:39"
1494,108,99f2e834-3ae9-4f8c-b545-c27e32b7b846,UK,2,1,NULL,"2014-09-24 17:37:52"
1495,108,99f2e834-3ae9-4f8c-b545-c27e32b7b846,UK,5,1,NULL,"2014-09-24 17:38:46"
1496,108,99f2e834-3ae9-4f8c-b545-c27e32b7b846,UK,9,1,NULL,"2014-09-24 17:39:03"
1497,108,99f2e834-3ae9-4f8c-b545-c27e32b7b846,UK,8,1,NULL,"2014-09-24 17:39:32"
1498,108,99f2e834-3ae9-4f8c-b545-c27e32b7b846,Business,1,1,NULL,"2014-09-24 17:40:14"
1499,108,99f2e834-3ae9-4f8c-b545-c27e32b7b846,Business,5,1,NULL,"2014-09-24 17:40:48"
1500,108,99f2e834-3ae9-4f8c-b545-c27e32b7b846,"Education & Family",2,1,NULL,"2014-09-24 17:41:47"
1501,108,99f2e834-3ae9-4f8c-b545-c27e32b7b846,Technology,2,1,NULL,"2014-09-24 17:42:59"
1502,41,2c9ec701-e721-40bd-aa13-41d310cdd3d8,"Science & Environment",2,1,NULL,"2014-09-24 23:11:16"
1503,41,2c9ec701-e721-40bd-aa13-41d310cdd3d8,"Science & Environment",3,1,NULL,"2014-09-24 23:12:31"
1504,28,6425f94a-298e-455a-9d88-3f9ac6b964e8,Health,1,1,NULL,"2014-09-25 03:59:11"
1505,3,e5b614b1-2453-487e-9b8f-d8ba20177e3a,Technology,3,1,NULL,"2014-09-25 05:50:19"
1506,41,a1646cfb-f24f-435d-9986-94b9f0b20df2,World,9,1,NULL,"2014-09-25 09:43:40"
1507,108,6d7eae65-9d5c-41ea-8bd1-3ff1948c475d,"Top Stories",3,1,NULL,"2014-09-25 11:33:34"
1508,108,6d7eae65-9d5c-41ea-8bd1-3ff1948c475d,World,2,1,NULL,"2014-09-25 11:34:36"
1509,108,6d7eae65-9d5c-41ea-8bd1-3ff1948c475d,UK,8,1,NULL,"2014-09-25 11:35:42"
1510,108,6d7eae65-9d5c-41ea-8bd1-3ff1948c475d,Business,3,1,NULL,"2014-09-25 11:36:12"
1511,108,6d7eae65-9d5c-41ea-8bd1-3ff1948c475d,Business,5,1,NULL,"2014-09-25 11:36:25"
1512,108,6d7eae65-9d5c-41ea-8bd1-3ff1948c475d,Health,1,1,NULL,"2014-09-25 11:37:10"
1513,5,68d626e0-c951-4455-8e87-ec72e79d8834,Health,1,1,NULL,"2014-09-25 12:41:30"
1514,5,68d626e0-c951-4455-8e87-ec72e79d8834,Business,8,1,NULL,"2014-09-25 12:46:03"
1516,43,2918b9c4-0799-484f-a7a9-925fa952f784,Sports,6,1,NULL,"2014-09-26 13:51:45"
1517,28,ae41af4b-8dbb-4e14-a450-f06327330b2e,"Entertainment & Arts",2,1,NULL,"2014-09-28 15:12:33"
1518,43,227cf4d4-0d00-482e-a023-338fa8af6b68,World,7,1,NULL,"2014-09-30 07:05:34"
1519,43,227cf4d4-0d00-482e-a023-338fa8af6b68,"Top Stories",5,1,NULL,"2014-09-30 07:06:33"
1520,43,227cf4d4-0d00-482e-a023-338fa8af6b68,Politics,2,1,NULL,"2014-09-30 07:09:28"
1521,43,227cf4d4-0d00-482e-a023-338fa8af6b68,Health,6,1,NULL,"2014-09-30 07:10:34"
1522,8,5795d715-73cf-42eb-80d4-57381013d496,Business,2,1,NULL,"2014-09-30 21:10:20"
1523,43,f6b47d8c-957e-4fba-886a-86954f3eaf66,Sports,2,1,NULL,"2014-10-08 18:28:05"
1805,113,bd2fd2e1-ab46-4bdc-b23a-407300932883,Health,2,1,NULL,"2015-03-18 18:41:58"
1808,113,f6f8abe6-b9a0-41f4-a5b8-eb248e58ce96,"Top Stories",4,1,NULL,"2015-03-26 18:26:14"
1809,113,60757583-fd40-44da-be42-f553471580d0,Sports,2,1,NULL,"2015-03-26 18:27:44"
